Node	X Location (m)	Y Location (m)	Z Location (m)	
12254	9.3756e-002	0.11647	7.4605e-002	
12255	8.0792e-002	0.11123	7.4872e-002	
12256	8.2714e-002	0.10166	7.1014e-002	
12257	7.6581e-002	0.10019	7.1294e-002	
12258	8.1368e-002	0.11277	6.9513e-002	
12259	7.5596e-002	0.10715	6.7546e-002	
12260	4.932e-002	0.12072	6.578e-002	
12261	4.6526e-002	0.12236	6.2404e-002	
12262	4.4213e-002	0.11938	6.2382e-002	
12263	4.5054e-002	0.11535	6.113e-002	
12264	5.106e-002	0.11658	6.1433e-002	
12265	4.545e-002	0.11969	5.9571e-002	
12266	4.6047e-002	0.12034	6.4569e-002	
12267	4.9246e-002	0.12538	6.4247e-002	
12268	5.378e-002	0.1196	6.3277e-002	
12269	4.8767e-002	0.12336	6.6412e-002	
12270	4.5143e-002	0.16349	1.9225e-002	
12271	4.1783e-002	0.16144	2.0009e-002	
12272	4.1751e-002	0.16467	2.1256e-002	
12273	5.1759e-002	6.7041e-002	5.2598e-002	
12274	5.0844e-002	6.6658e-002	5.0837e-002	
12275	5.2855e-002	6.4176e-002	5.0152e-002	
12276	6.2835e-002	6.4682e-002	5.0897e-002	
12277	6.9403e-002	6.9139e-002	5.6611e-002	
12278	6.1027e-002	7.1005e-002	5.1908e-002	
12279	6.8446e-002	7.0204e-002	5.086e-002	
12280	6.6351e-002	7.285e-002	5.776e-002	
12281	6.175e-002	6.8979e-002	5.5864e-002	
12282	6.0321e-002	5.5402e-002	4.6699e-002	
12283	6.6944e-002	6.1728e-002	3.9944e-002	
12284	5.971e-002	6.6343e-002	4.8165e-002	
12285	6.7129e-002	6.5542e-002	4.7117e-002	
12286	5.8266e-002	6.2661e-002	4.5008e-002	
12287	5.6378e-002	5.9641e-002	3.9812e-002	
12288	6.659e-002	5.8536e-002	4.9454e-002	
12289	5.774e-002	6.1657e-002	4.7777e-002	
12290	0.10754	0.10615	6.7412e-002	
12291	0.10026	0.1027	6.2334e-002	
12292	0.10845	0.10368	6.1896e-002	
12293	4.3082e-002	6.9724e-002	4.8314e-002	
12294	4.3852e-002	6.5841e-002	4.3157e-002	
12295	4.7512e-002	6.2863e-002	4.6883e-002	
12296	4.7698e-002	6.7403e-002	4.8714e-002	
12297	4.2316e-002	6.8397e-002	4.5893e-002	
12298	4.5669e-002	7.0304e-002	4.7966e-002	
12299	5.0235e-002	6.5926e-002	4.526e-002	
12300	4.6157e-002	6.8156e-002	4.9542e-002	
12301	4.6881e-002	6.9691e-002	4.4684e-002	
12302	4.0315e-002	7.6848e-002	4.7621e-002	
12303	3.9943e-002	7.1572e-002	4.655e-002	
12304	4.2728e-002	7.4457e-002	5.0589e-002	
12305	4.3295e-002	7.3479e-002	4.8622e-002	
12306	4.0043e-002	7.3777e-002	4.9699e-002	
12307	3.8118e-002	7.1901e-002	4.8515e-002	
12308	4.0395e-002	7.5657e-002	4.545e-002	
12309	9.3131e-002	0.15222	6.3742e-002	
12310	9.3266e-002	0.15177	5.5508e-002	
12311	8.8231e-002	0.15671	6.1266e-002	
12312	0.10667	0.16676	2.1624e-002	
12313	0.11329	0.1599	2.4081e-002	
12314	0.10562	0.15911	2.599e-002	
12315	0.11163	0.16577	2.6555e-002	
12316	5.0722e-002	0.14299	5.6137e-002	
12317	5.6231e-002	0.15002	4.9949e-002	
12318	6.1676e-002	0.15095	5.6226e-002	
12319	5.2182e-002	0.14656	5.5261e-002	
12320	5.6546e-002	0.1407	5.3618e-002	
12321	6.2675e-002	0.14836	4.9997e-002	
12322	5.1332e-002	0.1453	5.1275e-002	
12323	5.3931e-002	0.15067	5.3951e-002	
12324	5.5468e-002	0.15136	5.2551e-002	
12325	3.1278e-002	0.14924	3.2159e-002	
12326	3.103e-002	0.14589	3.1997e-002	
12327	2.9886e-002	0.14619	3.4608e-002	
12328	3.4446e-002	0.14655	3.3418e-002	
12329	8.3525e-002	0.11866	7.1219e-002	
12330	9.3225e-002	0.1252	7.7282e-002	
12331	9.4126e-002	0.12266	7.7107e-002	
12332	9.2703e-002	0.12631	7.8717e-002	
12333	9.5149e-002	0.12455	7.8109e-002	
12334	3.3578e-002	0.13472	4.609e-002	
12335	3.3564e-002	0.1327	4.6989e-002	
12336	3.1977e-002	0.13309	4.31e-002	
12337	3.4663e-002	0.1328	4.4899e-002	
12338	3.1618e-002	0.13198	4.4961e-002	
12339	3.4458e-002	0.13442	4.749e-002	
12340	3.5557e-002	0.13452	4.54e-002	
12341	3.451e-002	0.13802	4.5449e-002	
12342	4.4105e-002	0.15473	3.6222e-002	
12343	4.4788e-002	0.1557	3.427e-002	
12344	4.2719e-002	0.15576	3.4594e-002	
12345	3.0456e-002	0.1559	2.483e-002	
12346	0.12916	0.15452	2.6242e-002	
12347	0.12893	0.15402	2.8695e-002	
12348	0.12721	0.15605	2.6068e-002	
12349	0.12295	0.15258	2.4728e-002	
12350	0.13303	0.1509	2.7446e-002	
12351	0.13114	0.14226	2.5404e-002	
12352	0.12889	0.15038	2.9989e-002	
12353	0.12417	0.14575	2.8294e-002	
12354	0.13242	0.14862	3.0254e-002	
12355	0.13067	3.3831e-002	3.8048e-002	
12356	0.12454	3.5803e-002	3.9274e-002	
12357	0.1342	2.9459e-002	3.125e-002	
12358	0.12815	4.2683e-002	3.2544e-002	
12359	0.12393	4.1058e-002	3.6781e-002	
12360	0.12064	3.4711e-002	3.6303e-002	
12361	0.12105	4.0595e-002	2.6806e-002	
12362	0.1236	3.2395e-002	3.9177e-002	
12363	8.5039e-002	9.3334e-002	2.1676e-002	
12364	8.6431e-002	8.7343e-002	2.1919e-002	
12365	8.2349e-002	9.0439e-002	1.9498e-002	
12366	8.9076e-002	8.9912e-002	2.0301e-002	
12367	3.671e-002	0.15807	1.9895e-002	
12368	3.251e-002	0.15476	2.0177e-002	
12369	3.6258e-002	0.15238	1.9809e-002	
12370	3.8645e-002	0.15706	1.8849e-002	
12371	2.6696e-002	0.12199	3.4272e-002	
12372	2.6357e-002	0.11426	3.5856e-002	
12373	2.2344e-002	0.11151	3.3662e-002	
12374	3.0144e-002	0.11664	3.2732e-002	
12375	2.4888e-002	0.12225	2.8413e-002	
12376	2.4693e-002	0.1184	3.5001e-002	
12377	2.5423e-002	0.11058	2.9542e-002	
12378	2.462e-002	0.10798	4.7344e-002	
12379	2.4202e-002	0.10548	4.5142e-002	
12380	3.0667e-002	7.8547e-002	4.7818e-002	
12381	3.2718e-002	7.5879e-002	4.5052e-002	
12382	3.3662e-002	7.3257e-002	4.7778e-002	
12383	2.8901e-002	7.5256e-002	4.7488e-002	
12384	3.6287e-002	7.0655e-002	3.7627e-002	
12385	2.735e-002	8.174e-002	3.9067e-002	
12386	3.4751e-002	7.3211e-002	4.0363e-002	
12387	3.1529e-002	8.0022e-002	3.9998e-002	
12388	3.1982e-002	7.6162e-002	3.9603e-002	
12389	3.1893e-002	8.2891e-002	3.4695e-002	
12390	3.5204e-002	7.7296e-002	3.9263e-002	
12391	3.4964e-002	7.594e-002	3.1518e-002	
12392	3.5505e-002	7.0138e-002	2.9953e-002	
12393	2.8166e-002	7.5539e-002	4.2039e-002	
12394	6.1281e-002	0.10422	6.8019e-002	
12395	5.9159e-002	0.11354	6.4852e-002	
12396	6.7678e-002	0.1103	6.635e-002	
12397	5.8276e-002	9.0228e-002	6.1889e-002	
12398	6.7145e-002	9.5926e-002	6.7343e-002	
12399	6.054e-002	9.1504e-002	6.6016e-002	
12400	6.6833e-002	9.1222e-002	6.3177e-002	
12401	5.7641e-002	0.10614	6.2098e-002	
12402	5.986e-002	9.821e-002	5.3884e-002	
12403	5.512e-002	9.8267e-002	5.9158e-002	
12404	6.7564e-002	9.6319e-002	6.0457e-002	
12405	6.616e-002	0.10289	6.3596e-002	
12406	5.4144e-002	9.6512e-002	6.3762e-002	
12407	5.3231e-002	7.9479e-002	5.614e-002	
12408	5.1233e-002	8.3176e-002	5.6648e-002	
12409	5.9052e-002	8.4911e-002	6.264e-002	
12410	6.5322e-002	8.4995e-002	5.1456e-002	
12411	6.5346e-002	8.4629e-002	5.9801e-002	
12412	5.7345e-002	7.8151e-002	5.3844e-002	
12413	5.8372e-002	9.1617e-002	5.0508e-002	
12414	5.3414e-002	8.3366e-002	5.3201e-002	
12415	5.3632e-002	9.1674e-002	5.5782e-002	
12416	6.2669e-002	7.9996e-002	5.9697e-002	
12417	6.6077e-002	8.9726e-002	5.7081e-002	
12418	5.0722e-002	7.2172e-002	5.353e-002	
12419	4.7675e-002	7.902e-002	5.4274e-002	
12420	5.3788e-002	7.3995e-002	5.1471e-002	
12421	4.9807e-002	7.179e-002	5.1769e-002	
12422	4.7211e-002	7.5669e-002	5.2987e-002	
12423	4.9856e-002	7.921e-002	5.0828e-002	
12424	4.7778e-002	7.4691e-002	5.102e-002	
12425	4.826e-002	7.3915e-002	5.3148e-002	
12426	5.4836e-002	7.0844e-002	5.1235e-002	
12427	5.0856e-002	6.8639e-002	5.1532e-002	
12428	4.9314e-002	6.9392e-002	5.236e-002	
12429	5.2866e-002	6.6157e-002	5.0847e-002	
12430	4.9309e-002	7.0764e-002	5.2912e-002	
12431	0.1576	0.11815	2.8374e-002	
12432	0.15906	0.11852	3.101e-002	
12433	0.16002	0.11899	3.2361e-002	
12434	0.1586	0.11938	3.2901e-002	
12435	0.15737	0.1214	3.2302e-002	
12436	0.12847	0.15764	2.9485e-002	
12437	0.12675	0.15966	2.6859e-002	
12438	0.12963	0.15843	2.8517e-002	
12439	0.12747	0.15963	2.846e-002	
12440	2.1949e-002	0.13128	4.1494e-002	
12441	1.9701e-002	0.13498	3.9936e-002	
12442	2.1695e-002	0.13483	4.0714e-002	
12443	2.2759e-002	0.13329	3.9837e-002	
12444	1.978e-002	0.13128	4.2026e-002	
12445	4.7619e-002	0.15307	4.5266e-002	
12446	4.3903e-002	0.15004	4.4201e-002	
12447	5.1734e-002	0.15175	4.4995e-002	
12448	4.3699e-002	0.14784	4.5274e-002	
12449	4.8989e-002	0.14936	4.0259e-002	
12450	4.6835e-002	0.14703	4.6322e-002	
12451	4.4411e-002	0.14738	4.3113e-002	
12452	4.7616e-002	0.15184	4.7637e-002	
12453	4.3759e-002	0.14769	4.7179e-002	
12454	4.8937e-002	0.15274	4.6527e-002	
12455	4.2586e-002	0.14105	5.3207e-002	
12456	4.0006e-002	0.1381	5.0861e-002	
12457	4.0963e-002	0.13922	4.7024e-002	
12458	4.0061e-002	0.14418	4.7297e-002	
12459	4.3196e-002	0.14336	4.8346e-002	
12460	4.012e-002	0.14403	4.9202e-002	
12461	3.7634e-002	0.14199	4.8046e-002	
12462	3.9436e-002	0.14178	4.7065e-002	
12463	4.6311e-002	0.13301	5.872e-002	
12464	4.3589e-002	0.13605	5.4223e-002	
12465	4.763e-002	0.14257	5.5693e-002	
12466	4.4547e-002	0.13718	5.0386e-002	
12467	5.1993e-002	0.13671	5.405e-002	
12468	4.6779e-002	0.14131	5.1708e-002	
12469	7.4385e-002	0.16403	3.8435e-002	
12470	6.7802e-002	0.1607	3.1597e-002	
12471	3.1186e-002	8.5141e-002	4.8502e-002	
12472	3.1135e-002	8.2675e-002	4.577e-002	
12473	3.1588e-002	7.8814e-002	4.5376e-002	
12474	2.6463e-002	8.2757e-002	4.8248e-002	
12475	2.7745e-002	8.0808e-002	4.8574e-002	
12476	3.8826e-002	8.654e-002	5.2901e-002	
12477	3.4699e-002	8.7618e-002	4.9678e-002	
12478	3.8243e-002	8.3616e-002	4.8382e-002	
12479	3.5986e-002	8.8411e-002	5.0851e-002	
12480	3.7055e-002	9.0104e-002	4.9637e-002	
12481	3.4648e-002	8.5151e-002	4.6946e-002	
12482	3.8176e-002	8.6872e-002	4.761e-002	
12483	3.626e-002	8.3848e-002	5.0684e-002	
12484	3.847e-002	8.8413e-002	5.1267e-002	
12485	3.7141e-002	8.7492e-002	5.2124e-002	
12486	3.4974e-002	0.12776	5.0554e-002	
12487	3.5698e-002	0.12564	4.7824e-002	
12488	3.6544e-002	0.12508	5.1398e-002	
12489	3.3754e-002	0.12336	4.9327e-002	
12490	3.3522e-002	0.12549	5.0585e-002	
12491	3.3181e-002	0.12636	4.8806e-002	
12492	3.4314e-002	0.12518	5.1952e-002	
12493	3.7148e-002	0.12179	5.6594e-002	
12494	3.6517e-002	0.11925	5.2169e-002	
12495	3.7073e-002	0.1224	5.3539e-002	
12496	3.4842e-002	0.1225	5.4094e-002	
12497	4.0202e-002	0.12197	5.9527e-002	
12498	4.1439e-002	0.12228	5.6716e-002	
12499	3.8502e-002	0.12349	5.5172e-002	
12500	3.9729e-002	0.12444	5.7913e-002	
12501	0.14277	0.10886	3.7891e-002	
12502	0.13838	0.10342	4.1666e-002	
12503	0.14272	0.11738	4.2991e-002	
12504	0.14192	0.11632	3.7881e-002	
12505	0.13382	0.11101	4.059e-002	
12506	5.9731e-002	4.7951e-002	4.6156e-002	
12507	5.7122e-002	4.932e-002	4.7335e-002	
12508	5.5181e-002	5.5022e-002	3.9357e-002	
12509	4.8955e-002	0.15448	4.7104e-002	
12510	5.0276e-002	0.15539	4.5994e-002	
12511	5.0603e-002	0.15687	4.3715e-002	
12512	6.4876e-002	0.14222	1.9877e-002	
12513	6.3145e-002	0.12068	1.8423e-002	
12514	7.372e-002	0.13007	2.2063e-002	
12515	5.802e-002	0.13093	2.2994e-002	
12516	5.362e-002	0.12518	1.2881e-002	
12517	7.5867e-002	0.12666	1.1344e-002	
12518	4.3122e-002	0.1553	2.7883e-002	
12519	4.5999e-002	0.16091	2.2612e-002	
12520	4.433e-002	0.16033	2.7675e-002	
12521	4.6275e-002	0.15799	2.7055e-002	
12522	4.2639e-002	0.15886	2.3396e-002	
12523	4.1713e-002	0.16032	2.5469e-002	
12524	0.15972	0.10191	3.2853e-002	
12525	0.15206	0.1049	3.0271e-002	
12526	0.15754	0.10953	2.7313e-002	
12527	0.15432	9.9321e-002	2.8004e-002	
12528	0.14493	2.0195e-002	4.179e-002	
12529	0.1479	2.3146e-002	4.0857e-002	
12530	0.14477	2.3691e-002	3.4455e-002	
12531	0.14657	2.5393e-002	4.0018e-002	
12532	0.10278	3.6462e-002	3.7639e-002	
12533	9.7966e-002	4.7193e-002	3.1352e-002	
12534	0.10449	4.3259e-002	3.5684e-002	
12535	9.8156e-002	3.868e-002	3.7986e-002	
12536	0.10818	3.6676e-002	3.5281e-002	
12537	0.10859	4.2561e-002	2.5784e-002	
12538	0.13696	5.253e-002	4.4663e-002	
12539	0.13617	5.1563e-002	3.7618e-002	
12540	0.14182	5.5467e-002	4.3787e-002	
12541	0.11132	8.7129e-002	5.6352e-002	
12542	0.11437	9.7766e-002	5.8167e-002	
12543	4.1473e-002	0.1505	4.129e-002	
12544	4.264e-002	0.15179	3.8611e-002	
12545	4.0229e-002	0.14958	3.9217e-002	
12546	4.0162e-002	0.14981	4.057e-002	
12547	9.286e-002	0.14705	7.0212e-002	
12548	9.1514e-002	0.14192	7.4033e-002	
12549	9.3136e-002	0.14312	7.1569e-002	
12550	0.15544	8.6634e-002	4.0463e-002	
12551	4.0526e-002	8.8716e-002	5.5525e-002	
12552	4.2143e-002	8.9769e-002	5.6519e-002	
12553	4.3383e-002	8.4681e-002	5.5045e-002	
12554	4.3137e-002	8.8584e-002	5.2782e-002	
12555	4.0733e-002	8.8518e-002	5.3674e-002	
12556	3.9405e-002	8.7597e-002	5.4531e-002	
12557	4.1578e-002	9.184e-002	5.6736e-002	
12558	3.9845e-002	9.2784e-002	5.5451e-002	
12559	4.0169e-002	9.0589e-002	5.3892e-002	
12560	3.884e-002	8.9668e-002	5.4749e-002	
12561	3.6646e-002	0.14485	4.0216e-002	
12562	3.9478e-002	0.1458	4.346e-002	
12563	3.8439e-002	0.14708	4.0314e-002	
12564	4.019e-002	0.14534	4.1299e-002	
12565	3.8371e-002	0.14731	4.1667e-002	
12566	3.8854e-002	0.14341	4.3227e-002	
12567	4.9182e-002	0.17384	7.0213e-003	
12568	9.8848e-002	0.16403	1.5073e-002	
12569	0.10199	0.16033	2.3456e-002	
12570	0.10069	0.16876	2.3244e-002	
12571	0.11662	0.1119	6.3066e-002	
12572	0.10343	0.10697	6.2113e-002	
12573	0.11162	0.10795	6.1675e-002	
12574	0.10943	0.11797	6.7526e-002	
12575	0.1051	0.11315	6.5057e-002	
12576	0.13958	0.13307	2.8273e-002	
12577	0.14327	0.13545	3.4135e-002	
12578	0.14764	0.12831	2.356e-002	
12579	0.1476	0.12979	3.3776e-002	
12580	0.14484	0.12679	3.1396e-002	
12581	2.9234e-002	0.10714	4.6489e-002	
12582	2.5863e-002	0.10645	4.565e-002	
12583	2.7407e-002	0.1104	4.8414e-002	
12584	2.8043e-002	0.10796	4.8998e-002	
12585	2.7387e-002	0.11009	4.6307e-002	
12586	2.3913e-002	0.11691	4.5264e-002	
12587	2.8488e-002	0.11875	4.3815e-002	
12588	2.7116e-002	0.11428	4.3017e-002	
12589	2.5141e-002	0.11861	4.5811e-002	
12590	2.5452e-002	0.11842	4.2163e-002	
12591	2.7407e-002	0.11424	4.5054e-002	
12592	0.10692	4.2863e-002	4.2387e-002	
12593	0.10058	3.8284e-002	4.4689e-002	
12594	0.11061	3.628e-002	4.1984e-002	
12595	0.10497	4.0236e-002	4.6787e-002	
12596	2.5412e-002	0.12819	4.3072e-002	
12597	2.4057e-002	0.13127	4.0511e-002	
12598	2.1078e-002	0.12926	4.2701e-002	
12599	2.5918e-002	0.12802	3.9845e-002	
12600	2.3167e-002	0.12739	4.2809e-002	
12601	4.4139e-002	0.12404	6.085e-002	
12602	4.3731e-002	0.13006	5.6373e-002	
12603	5.0986e-002	0.12123	5.9901e-002	
12604	5.2135e-002	0.13072	5.6201e-002	
12605	4.5376e-002	0.12435	5.8039e-002	
12606	4.3667e-002	0.12651	5.9235e-002	
12607	4.5974e-002	0.12499	6.3036e-002	
12608	2.8528e-002	9.5737e-002	4.8769e-002	
12609	2.8126e-002	9.9335e-002	4.8451e-002	
12610	2.6258e-002	0.1006	4.5818e-002	
12611	2.9992e-002	9.4761e-002	4.5783e-002	
12612	2.9624e-002	9.7767e-002	4.7198e-002	
12613	2.8634e-002	9.8158e-002	4.925e-002	
12614	2.9117e-002	0.12368	4.3131e-002	
12615	2.9534e-002	0.12764	4.3707e-002	
12616	2.8083e-002	0.12695	4.0749e-002	
12617	2.5331e-002	0.12632	4.3713e-002	
12618	2.9638e-002	0.12689	4.5455e-002	
12619	2.9064e-002	0.12904	4.4154e-002	
12620	0.12994	3.6706e-002	4.4341e-002	
12621	0.1396	3.0363e-002	3.6318e-002	
12622	0.13355	4.3587e-002	3.7611e-002	
12623	0.1414	3.2065e-002	4.1881e-002	
12624	0.129	3.3299e-002	4.4244e-002	
12625	0.12052	3.93e-002	4.733e-002	
12626	0.12042	4.1794e-002	4.6278e-002	
12627	0.1232	4.3933e-002	4.3074e-002	
12628	0.11991	3.7586e-002	4.2596e-002	
12629	0.12287	3.5271e-002	4.547e-002	
12630	5.5168e-002	0.15652	3.9889e-002	
12631	5.3988e-002	0.16075	3.1515e-002	
12632	5.9147e-002	0.15735	3.1485e-002	
12633	5.2423e-002	0.15413	3.5152e-002	
12634	5.1165e-002	0.15819	3.169e-002	
12635	5.2699e-002	0.159	3.9142e-002	
12636	3.7726e-002	0.13275	5.0133e-002	
12637	3.4865e-002	0.13093	4.941e-002	
12638	3.5543e-002	0.1325	4.6299e-002	
12639	8.6123e-002	3.901e-002	4.6833e-002	
12640	8.2413e-002	3.6251e-002	4.6288e-002	
12641	9.1295e-002	3.7415e-002	4.5388e-002	
12642	4.5909e-002	6.2155e-002	4.2383e-002	
12643	4.0713e-002	6.7689e-002	4.1393e-002	
12644	4.8632e-002	6.5218e-002	4.076e-002	
12645	4.6743e-002	6.2197e-002	3.5563e-002	
12646	4.1166e-002	7.1774e-002	4.0293e-002	
12647	4.5278e-002	6.8983e-002	4.0184e-002	
12648	4.0925e-002	7.0418e-002	3.2548e-002	
12649	4.1466e-002	6.4616e-002	3.0983e-002	
12650	3.141e-002	9.1513e-002	4.9106e-002	
12651	3.3174e-002	9.0904e-002	4.9805e-002	
12652	3.2874e-002	9.0537e-002	4.612e-002	
12653	3.4122e-002	8.9594e-002	5.0036e-002	
12654	3.5191e-002	9.1287e-002	4.8822e-002	
12655	3.2784e-002	8.6334e-002	4.6131e-002	
12656	3.6312e-002	8.8054e-002	4.6795e-002	
12657	3.175e-002	9.3617e-002	5.0048e-002	
12658	3.145e-002	9.325e-002	4.6363e-002	
12659	3.1082e-002	9.6256e-002	4.7778e-002	
12660	3.0092e-002	9.6647e-002	4.983e-002	
12661	8.1902e-002	4.0932e-002	4.738e-002	
12662	8.0361e-002	4.566e-002	4.7369e-002	
12663	9.0784e-002	4.2096e-002	4.648e-002	
12664	7.6651e-002	4.2902e-002	4.6824e-002	
12665	0.11713	4.2416e-002	4.8042e-002	
12666	0.11661	3.8208e-002	4.436e-002	
12667	0.1155	4.1394e-002	4.97e-002	
12668	0.11958	3.5892e-002	4.7233e-002	
12669	4.2667e-002	0.11703	5.9576e-002	
12670	4.3063e-002	0.12137	5.8017e-002	
12671	4.1353e-002	0.12354	5.9214e-002	
12672	4.366e-002	0.12202	6.3015e-002	
12673	4.195e-002	9.7632e-002	5.7691e-002	
12674	4.419e-002	9.1708e-002	5.3993e-002	
12675	4.6836e-002	9.6303e-002	5.5391e-002	
12676	4.1463e-002	9.3837e-002	5.6445e-002	
12677	4.1786e-002	9.1642e-002	5.4886e-002	
12678	4.586e-002	9.4548e-002	5.9995e-002	
12679	0.13182	5.3406e-002	3.9151e-002	
12680	0.13747	5.731e-002	4.532e-002	
12681	0.1276	5.1781e-002	4.3389e-002	
12682	0.1291	5.6786e-002	4.9602e-002	
12683	0.14807	2.7149e-002	4.1485e-002	
12684	0.13709	3.9215e-002	3.0813e-002	
12685	0.14494	2.7694e-002	3.5083e-002	
12686	4.1967e-002	0.13423	4.8039e-002	
12687	4.9413e-002	0.13376	5.1703e-002	
12688	3.8147e-002	0.13128	5.1153e-002	
12689	3.8871e-002	0.12916	4.8423e-002	
12690	4.3996e-002	0.12596	4.8482e-002	
12691	3.8825e-002	0.13286	4.8042e-002	
12692	4.2655e-002	0.12739	5.3541e-002	
12693	3.9718e-002	0.1286	5.1997e-002	
12694	4.0945e-002	0.12956	5.4738e-002	
12695	0.12652	0.15917	2.9312e-002	
12696	0.1294	0.15793	3.097e-002	
12697	0.1282	0.15349	3.3232e-002	
12698	0.12987	0.15487	3.289e-002	
12699	0.12723	0.15914	3.0913e-002	
12700	0.12054	0.15772	2.5345e-002	
12701	0.12251	0.16229	2.8375e-002	
12702	0.12551	0.16116	2.8287e-002	
12703	4.28e-002	8.1757e-002	5.0527e-002	
12704	4.5212e-002	7.9366e-002	5.3495e-002	
12705	4.543e-002	8.662e-002	5.2519e-002	
12706	4.7858e-002	8.2907e-002	5.1336e-002	
12707	9.9026e-002	0.14522	6.5914e-002	
12708	8.6543e-002	0.14387	6.0617e-002	
12709	9.4149e-002	0.14821	5.7882e-002	
12710	9.4289e-002	0.14472	6.7473e-002	
12711	8.066e-002	9.6503e-002	6.9142e-002	
12712	9.1472e-002	0.10075	6.2949e-002	
12713	8.108e-002	9.6895e-002	6.2256e-002	
12714	7.9675e-002	0.10347	6.5394e-002	
12715	8.6172e-002	9.5855e-002	7.0652e-002	
12716	9.0742e-002	9.8147e-002	7.1279e-002	
12717	9.9161e-002	0.14477	5.7681e-002	
12718	0.1021	0.13567	6.4497e-002	
12719	0.10267	0.1404	6.9511e-002	
12720	0.10803	0.1424	6.2577e-002	
12721	0.10058	0.13819	6.907e-002	
12722	0.1065	0.14177	6.0061e-002	
12723	9.9301e-002	0.14128	6.7272e-002	
12724	0.11417	0.15567	3.1798e-002	
12725	0.11292	0.14918	4.2033e-002	
12726	0.1065	0.15488	3.3707e-002	
12727	0.11367	0.1552	4.4233e-002	
12728	0.1154	0.14884	3.5364e-002	
12729	7.0733e-002	0.16257	1.0769e-002	
12730	8.6448e-002	0.16099	1.1806e-002	
12731	7.1693e-002	0.15832	1.997e-002	
12732	8.3621e-002	0.15927	2.3181e-002	
12733	7.8001e-002	0.16714	1.7497e-002	
12734	7.8747e-002	0.16797	1.354e-002	
12735	4.4257e-002	0.17032	1.3081e-002	
12736	4.6179e-002	0.16823	1.3916e-002	
12737	4.4662e-002	0.16795	1.2896e-002	
12738	2.3803e-002	0.13481	3.9732e-002	
12739	8.7576e-002	9.763e-002	2.3091e-002	
12740	7.9929e-002	9.8406e-002	2.4774e-002	
12741	8.1075e-002	9.3572e-002	2.0355e-002	
12742	8.0161e-002	9.8698e-002	1.8207e-002	
12743	8.5976e-002	9.9746e-002	1.9804e-002	
12744	8.604e-002	9.7521e-002	2.4905e-002	
12745	0.14662	8.5002e-002	4.3993e-002	
12746	0.14416	7.3876e-002	3.9585e-002	
12747	0.13599	8.0307e-002	4.5536e-002	
12748	0.14328	8.2451e-002	4.1605e-002	
12749	0.14648	8.2228e-002	4.6846e-002	
12750	0.14299	9.2843e-002	3.9938e-002	
12751	0.14964	9.2702e-002	3.3896e-002	
12752	0.14926	9.4378e-002	4.0973e-002	
12753	0.14653	8.7854e-002	3.8314e-002	
12754	0.14973	8.7631e-002	4.3555e-002	
12755	3.8433e-002	9.9242e-002	5.5243e-002	
12756	3.4838e-002	9.4561e-002	5.1791e-002	
12757	3.4823e-002	9.843e-002	5.1096e-002	
12758	3.6854e-002	9.4944e-002	5.0807e-002	
12759	3.9022e-002	9.8699e-002	5.1242e-002	
12760	3.7946e-002	9.5447e-002	5.3997e-002	
12761	4.2106e-002	0.10768	5.7988e-002	
12762	4.559e-002	0.10104	5.5352e-002	
12763	3.9126e-002	0.10701	5.5503e-002	
12764	4.1293e-002	0.10183	5.3651e-002	
12765	4.0217e-002	9.8576e-002	5.6406e-002	
12766	4.4614e-002	9.9287e-002	5.9956e-002	
12767	3.3214e-002	9.264e-002	4.7062e-002	
12768	3.4462e-002	9.1697e-002	5.0978e-002	
12769	3.553e-002	9.339e-002	4.9763e-002	
12770	3.2846e-002	9.5646e-002	4.8476e-002	
12771	3.0685e-002	0.10337	4.6919e-002	
12772	3.1333e-002	0.10108	4.9035e-002	
12773	2.7314e-002	0.10268	4.608e-002	
12774	3.068e-002	9.9853e-002	4.7459e-002	
12775	2.969e-002	0.10024	4.9512e-002	
12776	0.1201	0.11686	5.1734e-002	
12777	0.11753	0.10943	5.755e-002	
12778	5.7728e-002	4.6488e-002	4.7247e-002	
12779	4.2694e-002	0.15094	3.9925e-002	
12780	4.1323e-002	0.14746	4.3677e-002	
12781	4.0283e-002	0.14873	4.0531e-002	
12782	4.2034e-002	0.147	4.1516e-002	
12783	4.1382e-002	0.14731	4.5582e-002	
12784	4.0216e-002	0.14897	4.1884e-002	
12785	9.2176e-002	7.8974e-002	4.7933e-002	
12786	0.10088	8.2721e-002	4.5497e-002	
12787	9.0895e-002	8.2341e-002	3.4776e-002	
12788	9.5405e-002	7.7988e-002	3.1106e-002	
12789	9.5706e-002	8.3581e-002	3.315e-002	
12790	9.3494e-002	8.5089e-002	3.5756e-002	
12791	9.8086e-002	8.558e-002	3.6351e-002	
12792	9.0209e-002	8.2647e-002	4.039e-002	
12793	9.9291e-002	7.5947e-002	4.2459e-002	
12794	9.3857e-002	8.5229e-002	4.0022e-002	
12795	0.14528	7.8491e-002	2.2982e-002	
12796	0.14751	9.1915e-002	2.0583e-002	
12797	0.1444	8.7067e-002	2.5001e-002	
12798	2.4426e-002	0.13525	3.5032e-002	
12799	2.7469e-002	0.14088	3.0652e-002	
12800	2.6288e-002	0.132	3.4366e-002	
12801	2.7845e-002	0.13712	3.2949e-002	
12802	2.9639e-002	0.13539	2.8026e-002	
