Node	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
7675	7.0556e-002	0.15385	6.8222e-002	25.348
7676	6.2855e-002	0.15124	6.6874e-002	25.351
7677	6.6053e-002	0.15214	6.7878e-002	25.353
7681	4.7708e-002	0.14919	5.784e-002	25.261
7682	5.3214e-002	0.15286	5.931e-002	25.256
7683	4.7811e-002	0.15124	5.5617e-002	25.228
7684	4.9109e-002	0.14869	5.9627e-002	25.283
7685	5.0831e-002	0.15424	5.5572e-002	25.211
7691	4.5222e-002	0.14742	5.6742e-002	25.261
7692	4.3545e-002	0.14195	5.9771e-002	25.324
7693	4.652e-002	0.14486	6.0753e-002	25.314
7694	4.3979e-002	0.14653	5.6193e-002	25.26
7698	3.6879e-002	0.12844	5.9192e-002	25.428
7699	3.77e-002	0.12503	6.0796e-002	25.492
7700	3.4841e-002	0.12603	5.7029e-002	25.429
7701	3.5204e-002	0.12466	5.8222e-002	25.454
7702	3.5429e-002	0.12379	5.8748e-002	25.47
7703	3.7222e-002	0.12346	6.0738e-002	25.507
7704	3.6174e-002	0.12322	5.974e-002	25.491
7705	3.5227e-002	0.12498	5.8099e-002	25.45
7710	3.8216e-002	0.10568	6.228e-002	25.776
7711	4.2313e-002	0.10471	6.5893e-002	25.877
7712	3.8129e-002	0.1035	6.1736e-002	25.802
7716	3.6674e-002	0.11255	6.1288e-002	25.648
7717	4.052e-002	0.10715	6.4456e-002	25.809
7718	3.877e-002	0.11302	6.3283e-002	25.685
7719	3.9645e-002	0.11009	6.3869e-002	25.749
7720	3.6336e-002	0.10593	6.0299e-002	25.726
7727	5.3969e-002	9.8834e-002	7.2043e-002	26.21
7728	6.1466e-002	9.6982e-002	7.4551e-002	26.395
7729	5.8433e-002	0.10195	7.477e-002	26.223
7730	5.4982e-002	0.10253	7.3297e-002	26.156
7733	4.7186e-002	0.10259	6.909e-002	26.01
7734	4.7674e-002	9.9134e-002	6.8558e-002	26.08
7735	5.0769e-002	0.1027	7.1366e-002	26.074
7739	8.2043e-002	9.1761e-002	7.5531e-002	26.941
7740	7.7563e-002	9.3911e-002	7.6177e-002	26.793
7741	8.7408e-002	9.7386e-002	7.6454e-002	26.855
7742	8.5579e-002	9.8765e-002	7.723e-002	26.758
7743	7.9253e-002	9.8042e-002	7.7544e-002	26.678
7744	8.4171e-002	0.10031	7.8051e-002	26.662
7749	7.6631e-002	9.0845e-002	7.513e-002	26.871
7750	7.8405e-002	8.8237e-002	7.4284e-002	26.982
7751	8.1851e-002	8.7074e-002	7.3807e-002	27.083
7757	7.3925e-002	9.0387e-002	7.493e-002	26.817
7758	6.845e-002	9.4149e-002	7.5453e-002	26.602
7759	7.3841e-002	9.7125e-002	7.7143e-002	26.611
7760	7.1174e-002	9.5867e-002	7.6442e-002	26.602
7763	7.507e-002	8.6112e-002	7.3416e-002	26.957
7768	9.7049e-002	0.10782	7.7637e-002	26.492
7769	0.10218	0.10399	7.5144e-002	26.673
7770	9.9696e-002	0.10369	7.5993e-002	26.669
7771	9.849e-002	0.10378	7.6147e-002	26.673
7775	0.10136	0.14119	7.8073e-002	25.513
7779	9.984e-002	0.13537	7.9992e-002	25.588
7780	9.9107e-002	0.13264	8.0185e-002	25.657
7781	9.897e-002	0.13532	8.061e-002	25.574
7782	9.7702e-002	0.13322	8.06e-002	25.636
7783	9.7789e-002	0.13432	8.0796e-002	25.599
7784	0.10015	0.13496	7.9675e-002	25.607
7789	9.3229e-002	0.1148	7.9824e-002	26.206
7790	9.6407e-002	0.1191	7.9217e-002	26.088
7791	9.1334e-002	0.12172	8.1156e-002	25.952
7792	9.1141e-002	0.11572	8.0226e-002	26.169
7793	8.9978e-002	0.11778	8.0653e-002	26.09
7794	9.4152e-002	0.12038	8.0272e-002	26.014
7795	9.4696e-002	0.12012	7.9997e-002	26.031
7796	9.349e-002	0.12036	8.0581e-002	26.004
7797	9.0639e-002	0.11979	8.0879e-002	26.02
7801	9.8498e-002	0.12392	7.9159e-002	25.926
7802	9.6087e-002	0.1244	8.0327e-002	25.884
7803	9.6987e-002	0.12511	8.0071e-002	25.868
7804	9.8497e-002	0.12579	7.9521e-002	25.858
7805	9.6325e-002	0.12308	7.9896e-002	25.936
7806	9.6868e-002	0.12283	7.9622e-002	25.952
7810	9.9666e-002	0.1213	7.8292e-002	26.034
7811	9.9584e-002	0.12527	7.8971e-002	25.885
7812	9.7956e-002	0.12231	7.9072e-002	25.983
7813	0.10126	0.12345	7.7988e-002	25.965
7818	0.10218	0.12035	7.7462e-002	26.078
7819	0.10377	0.1225	7.7159e-002	26.003
7822	9.4253e-002	9.9768e-002	7.6023e-002	26.833
7823	9.6482e-002	9.8321e-002	7.534e-002	26.888
7824	9.7675e-002	0.10096	7.5808e-002	26.781
7825	9.5654e-002	9.8223e-002	7.5623e-002	26.882
7826	9.6469e-002	0.10105	7.5962e-002	26.786
7829	7.6212e-002	0.15151	7.2045e-002	25.395
7830	6.9451e-002	0.15132	6.9866e-002	25.379
7831	7.1689e-002	0.14878	7.2442e-002	25.423
7835	8.2186e-002	0.15064	7.3789e-002	25.417
7836	8.7782e-002	0.14992	7.4934e-002	25.428
7837	8.5711e-002	0.1489	7.5639e-002	25.438
7838	8.6319e-002	0.15333	7.1394e-002	25.395
7843	9.6561e-002	0.14728	7.5773e-002	25.459
7844	9.8901e-002	0.14512	7.6827e-002	25.476
7845	9.6191e-002	0.14656	7.652e-002	25.463
7846	9.8009e-002	0.14514	7.7416e-002	25.47
7847	9.6609e-002	0.14576	7.7206e-002	25.467
7850	5.7341e-002	0.15027	6.471e-002	25.329
7851	5.2025e-002	0.14854	6.2222e-002	25.313
7856	6.175e-002	0.14872	6.8519e-002	25.379
7857	5.3236e-002	0.14609	6.5027e-002	25.361
7858	6.0061e-002	0.14534	6.9888e-002	25.418
7859	5.491e-002	0.144	6.7594e-002	25.404
7860	5.6874e-002	0.14394	6.8897e-002	25.419
7863	4.4496e-002	0.14957	5.3504e-002	25.214
7864	4.4082e-002	0.14858	5.397e-002	25.226
7868	3.9902e-002	0.13505	5.9942e-002	25.379
7869	3.8655e-002	0.12816	6.0912e-002	25.462
7870	4.043e-002	0.13237	6.1797e-002	25.424
7871	3.9953e-002	0.12856	6.2156e-002	25.476
7877	4.4945e-002	0.14145	6.1558e-002	25.348
7878	4.2498e-002	0.13585	6.2431e-002	25.4
7879	4.4557e-002	0.13736	6.3563e-002	25.403
7881	3.9022e-002	0.11745	6.3728e-002	25.623
7882	3.7724e-002	0.11929	6.2066e-002	25.577
7883	3.6676e-002	0.11905	6.1069e-002	25.56
7887	4.5104e-002	0.10272	6.7536e-002	25.968
7888	4.8199e-002	0.10629	7.0344e-002	25.966
7889	4.3742e-002	0.10912	6.7482e-002	25.839
7890	4.5473e-002	0.10982	6.8748e-002	25.861
7895	6.1716e-002	0.10027	7.5348e-002	26.326
7896	6.6498e-002	9.9894e-002	7.6784e-002	26.403
7897	6.7474e-002	9.7022e-002	7.6118e-002	26.505
7898	6.4591e-002	9.1924e-002	7.3851e-002	26.58
7904	9.0012e-002	0.10132	7.7107e-002	26.729
7905	9.3242e-002	9.84e-002	7.5931e-002	26.878
7906	9.4057e-002	0.10122	7.627e-002	26.778
7911	9.6569e-002	0.11488	7.8581e-002	26.247
7912	9.0787e-002	0.10664	7.8536e-002	26.502
7913	8.9379e-002	0.10819	7.9356e-002	26.419
7914	9.1304e-002	0.1115	7.959e-002	26.318
7915	9.4832e-002	0.10654	7.7698e-002	26.54
7920	9.9496e-002	0.14283	7.8434e-002	25.486
7921	0.10014	0.14036	7.945e-002	25.504
7922	9.8603e-002	0.14285	7.9023e-002	25.478
7923	9.9375e-002	0.14028	8.0274e-002	25.49
7924	9.9055e-002	0.14199	7.9767e-002	25.474
7929	0.1004	0.13773	7.986e-002	25.538
7930	9.9519e-002	0.13651	8.0455e-002	25.55
7931	0.1007	0.13615	7.952e-002	25.578
7935	9.7518e-002	0.13168	8.0639e-002	25.677
7936	9.6752e-002	0.13025	8.0772e-002	25.715
7937	9.7883e-002	0.12942	8.0405e-002	25.74
7938	9.9041e-002	0.12946	7.996e-002	25.744
7940	9.2182e-002	0.12439	8.1399e-002	25.87
7941	9.4671e-002	0.12688	8.1133e-002	25.803
7942	9.5662e-002	0.12508	8.069e-002	25.857
7943	9.5e-002	0.12305	8.0515e-002	25.921
7944	9.4338e-002	0.12304	8.0824e-002	25.915
7945	9.5802e-002	0.12605	8.0765e-002	25.829
7949	9.8037e-002	0.1202	7.8754e-002	26.062
7950	0.10134	0.12134	7.767e-002	26.044
7955	7.3947e-002	0.14726	7.4277e-002	25.447
7956	8.1995e-002	0.14826	7.573e-002	25.442
7957	7.8239e-002	0.14736	7.5536e-002	25.45
7959	9.2053e-002	0.14837	7.5957e-002	25.445
7960	8.7591e-002	0.14755	7.6875e-002	25.45
7961	9.1683e-002	0.14766	7.6703e-002	25.449
7962	9.0691e-002	0.14733	7.7138e-002	25.45
7964	9.4074e-002	0.14747	7.649e-002	25.452
7968	9.8233e-002	0.14388	7.844e-002	25.474
7970	6.7186e-002	0.14707	7.2098e-002	25.428
7971	6.3259e-002	0.14624	7.0891e-002	25.423
7973	4.7532e-002	0.14027	6.4544e-002	25.393
7974	4.9594e-002	0.14227	6.5106e-002	25.383
7978	4.1993e-002	0.11499	6.6309e-002	25.713
7979	4.4581e-002	0.11934	6.8256e-002	25.684
7980	4.3724e-002	0.1157	6.7576e-002	25.732
7981	3.982e-002	0.11977	6.4061e-002	25.607
7982	4.0708e-002	0.11963	6.4921e-002	25.623
7983	4.1357e-002	0.11983	6.5543e-002	25.63
7987	4.0774e-002	0.12515	6.376e-002	25.543
7988	3.8998e-002	0.12318	6.2457e-002	25.544
7989	3.9886e-002	0.12304	6.3317e-002	25.562
7990	4.0536e-002	0.12324	6.3939e-002	25.569
7994	5.5233e-002	0.10582	7.4093e-002	26.09
7995	6.3464e-002	0.10486	7.7003e-002	26.232
7996	5.5987e-002	0.10951	7.4889e-002	26.022
7997	6.1559e-002	0.10961	7.7224e-002	26.086
7998	5.8925e-002	0.10885	7.6251e-002	26.066
8002	5.0847e-002	0.10999	7.2162e-002	25.947
8003	4.9056e-002	0.10993	7.1024e-002	25.922
8004	5.2536e-002	0.11009	7.3415e-002	25.96
8009	8.6775e-002	0.10425	7.8703e-002	26.548
8010	9.2228e-002	0.1026	7.7046e-002	26.696
8014	7.1888e-002	0.10287	7.8475e-002	26.4
8015	7.2865e-002	9.9998e-002	7.7809e-002	26.507
8016	8.0449e-002	0.10353	7.9017e-002	26.501
8017	7.6354e-002	0.10496	7.9386e-002	26.391
8020	6.9222e-002	0.10161	7.7774e-002	26.397
8021	6.634e-002	0.10923	7.8661e-002	26.148
8022	7.2711e-002	0.10657	7.9352e-002	26.298
8023	6.9946e-002	0.10751	7.9285e-002	26.23
8031	9.9534e-002	0.13769	8.0478e-002	25.525
8032	9.9652e-002	0.13884	8.0707e-002	25.499
8035	9.8767e-002	0.13761	8.1302e-002	25.507
8036	9.7468e-002	0.13546	8.1259e-002	25.556
8037	9.774e-002	0.13645	8.1666e-002	25.522
8040	9.62e-002	0.13335	8.125e-002	25.618
8041	9.5346e-002	0.13083	8.1187e-002	25.695
8042	9.4995e-002	0.13245	8.1297e-002	25.649
8046	9.2091e-002	0.1269	8.1586e-002	25.8
8047	8.6479e-002	0.12325	8.1994e-002	25.886
8048	8.8619e-002	0.12642	8.2073e-002	25.805
8049	9.1758e-002	0.12306	8.1278e-002	25.911
8050	8.8907e-002	0.12249	8.1575e-002	25.92
8051	8.9893e-002	0.12624	8.1874e-002	25.814
8055	8.7291e-002	0.10911	7.9758e-002	26.373
8056	8.304e-002	0.10993	8.0379e-002	26.3
8057	8.1271e-002	0.10723	7.9893e-002	26.375
8061	8.4965e-002	0.11324	8.0613e-002	26.215
8062	8.8053e-002	0.11448	8.0419e-002	26.196
8066	6.5497e-002	0.1437	7.3467e-002	25.469
8067	7.3716e-002	0.14462	7.5933e-002	25.479
8068	6.9797e-002	0.14107	7.6335e-002	25.522
8069	6.719e-002	0.141	7.5432e-002	25.514
8074	8.1764e-002	0.14562	7.7386e-002	25.472
8075	8.862e-002	0.14631	7.7843e-002	25.46
8076	8.4802e-002	0.14479	7.8419e-002	25.478
8077	8.7348e-002	0.14532	7.8555e-002	25.468
8081	9.2712e-002	0.14642	7.7671e-002	25.457
8082	9.4122e-002	0.14595	7.7922e-002	25.459
8085	9.5941e-002	0.14452	7.8818e-002	25.465
8086	9.7793e-002	0.14303	7.9772e-002	25.464
8087	9.6414e-002	0.14386	7.9635e-002	25.459
8091	5.8383e-002	0.14147	7.127e-002	25.463
8092	6.02e-002	0.13906	7.3252e-002	25.511
8093	6.3263e-002	0.14017	7.4226e-002	25.509
8096	4.5085e-002	0.13467	6.5417e-002	25.445
8097	4.2549e-002	0.12936	6.4645e-002	25.497
8098	4.4281e-002	0.13007	6.5911e-002	25.509
8099	4.531e-002	0.13082	6.6477e-002	25.51
8103	4.9206e-002	0.13818	6.7111e-002	25.438
8104	4.7369e-002	0.13232	6.7609e-002	25.51
8105	4.9395e-002	0.13348	6.9108e-002	25.509
8108	4.3804e-002	0.12626	6.6271e-002	25.567
8109	4.1834e-002	0.12364	6.5184e-002	25.581
8114	4.4599e-002	0.11276	6.8162e-002	25.798
8119	4.8978e-002	0.11717	7.1246e-002	25.785
8120	4.7187e-002	0.11711	7.0108e-002	25.76
8121	4.6789e-002	0.12386	6.9163e-002	25.643
8122	5.0667e-002	0.11727	7.25e-002	25.801
8123	4.7819e-002	0.12461	6.9728e-002	25.644
8124	5.3297e-002	0.12079	7.3814e-002	25.768
8125	5.0082e-002	0.12301	7.1705e-002	25.692
8126	4.4819e-002	0.12125	6.8076e-002	25.66
8127	4.8944e-002	0.12327	7.1008e-002	25.674
8132	4.8121e-002	0.11352	7.0566e-002	25.842
8133	5.1602e-002	0.11368	7.2958e-002	25.883
8138	9.8565e-002	0.14047	8.1024e-002	25.474
8139	9.7858e-002	0.1376	8.1895e-002	25.496
8140	9.7955e-002	0.13933	8.2079e-002	25.469
8141	9.802e-002	0.1387	8.2198e-002	25.472
8145	9.6559e-002	0.13544	8.1853e-002	25.542
8146	9.5082e-002	0.13355	8.1493e-002	25.611
8147	9.517e-002	0.13461	8.1818e-002	25.572
8149	9.4229e-002	0.13102	8.143e-002	25.688
8150	9.2674e-002	0.13055	8.1629e-002	25.702
8151	9.5712e-002	0.12857	8.0953e-002	25.759
8152	9.2383e-002	0.12873	8.1608e-002	25.752
8156	8.2035e-002	0.11808	8.1685e-002	26.022
8157	8.5123e-002	0.11932	8.1491e-002	26.007
8158	8.5496e-002	0.12526	8.2215e-002	25.83
8159	8.2568e-002	0.12463	8.2228e-002	25.839
8160	8.0395e-002	0.11988	8.1862e-002	25.963
8161	7.8347e-002	0.12324	8.1685e-002	25.873
8162	8.5784e-002	0.12133	8.1717e-002	25.946
8165	8.3802e-002	0.1153	8.104e-002	26.131
8166	7.8945e-002	0.11136	8.0749e-002	26.21
8167	7.9074e-002	0.11586	8.1411e-002	26.071
8169	8.7551e-002	0.11855	8.1072e-002	26.05
8172	7.4089e-002	0.14117	7.7595e-002	25.53
8173	8.1046e-002	0.14389	7.8226e-002	25.492
8174	7.7542e-002	0.14006	7.8925e-002	25.549
8175	7.9294e-002	0.14197	7.8575e-002	25.521
8179	9.3131e-002	0.14562	7.8357e-002	25.461
8180	9.0448e-002	0.1451	7.8818e-002	25.467
8181	9.2143e-002	0.14531	7.8793e-002	25.461
8185	9.5014e-002	0.14449	7.9425e-002	25.457
8186	9.3554e-002	0.14484	7.9044e-002	25.462
8190	5.3232e-002	0.14012	6.8976e-002	25.444
8191	5.1457e-002	0.13548	6.967e-002	25.5
8196	5.7014e-002	0.13765	7.2261e-002	25.51
8197	5.3421e-002	0.13543	7.0973e-002	25.518
8198	5.5697e-002	0.13492	7.2367e-002	25.546
8201	4.6565e-002	0.12772	6.8103e-002	25.579
8202	4.3565e-002	0.12435	6.645e-002	25.595
8206	5.6228e-002	0.11311	7.5573e-002	25.942
8207	5.592e-002	0.11729	7.5525e-002	25.856
8210	6.18e-002	0.11321	7.7909e-002	25.996
8211	6.804e-002	0.11226	7.9506e-002	26.086
8212	6.1492e-002	0.11739	7.786e-002	25.906
8213	6.7327e-002	0.11604	7.9731e-002	25.982
8214	6.3952e-002	0.1181	7.8751e-002	25.911
8217	7.4411e-002	0.1096	8.0197e-002	26.22
8218	7.7305e-002	0.11316	8.0925e-002	26.142
8222	9.6866e-002	0.143	8.0379e-002	25.457
8223	9.7635e-002	0.14103	8.1572e-002	25.459
8224	9.735e-002	0.14226	8.1159e-002	25.45
8226	9.5442e-002	0.1356	8.2224e-002	25.535
8227	9.6993e-002	0.13754	8.2562e-002	25.484
8228	9.5733e-002	0.13656	8.2631e-002	25.504
8233	9.2322e-002	0.13218	8.1738e-002	25.656
8234	9.3965e-002	0.13371	8.1864e-002	25.601
8240	8.9202e-002	0.13007	8.2116e-002	25.712
8241	9.241e-002	0.13324	8.2063e-002	25.617
8242	8.9943e-002	0.13271	8.1958e-002	25.649
8243	9.1243e-002	0.1335	8.2095e-002	25.617
8244	9.0476e-002	0.12989	8.1916e-002	25.719
8248	8.4708e-002	0.1278	8.2307e-002	25.768
8249	8.8377e-002	0.13107	8.2137e-002	25.69
8250	8.4996e-002	0.13017	8.1885e-002	25.723
8251	8.6627e-002	0.13197	8.2013e-002	25.674
8252	8.891e-002	0.12825	8.2095e-002	25.759
8256	6.7563e-002	0.13754	7.7095e-002	25.565
8257	7.3623e-002	0.13651	7.9327e-002	25.596
8258	6.7953e-002	0.13358	7.8307e-002	25.632
8259	7.2216e-002	0.13398	7.946e-002	25.639
8263	8.663e-002	0.14358	7.9395e-002	25.487
8264	8.4156e-002	0.14119	8.001e-002	25.521
8265	8.6139e-002	0.1424	7.9953e-002	25.499
8266	8.2332e-002	0.14115	7.9608e-002	25.527
8270	9.0872e-002	0.14432	7.9505e-002	25.469
8271	8.8685e-002	0.14292	8.009e-002	25.485
8272	9.0268e-002	0.1431	8.0671e-002	25.469
8276	9.4027e-002	0.14418	7.986e-002	25.458
8277	9.5971e-002	0.14309	8.1022e-002	25.447
8278	9.4503e-002	0.14359	8.0737e-002	25.45
8281	6.1894e-002	0.13635	7.5217e-002	25.559
8282	5.7515e-002	0.13251	7.4349e-002	25.592
8283	6.2283e-002	0.1324	7.6429e-002	25.628
8288	6.5346e-002	0.1335	7.7404e-002	25.622
8290	4.962e-002	0.12963	7.0168e-002	25.577
8291	4.8719e-002	0.12712	6.9948e-002	25.612
8295	5.3922e-002	0.13028	7.3061e-002	25.599
8296	5.1883e-002	0.12803	7.2145e-002	25.621
8297	5.0745e-002	0.12828	7.1448e-002	25.606
8300	5.8858e-002	0.11663	7.6887e-002	25.896
8302	7.4539e-002	0.1141	8.0859e-002	26.091
8303	7.0933e-002	0.11432	8.0355e-002	26.055
8305	5.7374e-002	0.1253	7.5647e-002	25.717
8306	5.5335e-002	0.12304	7.473e-002	25.744
8307	6.101e-002	0.12152	7.773e-002	25.814
8312	9.6741e-002	0.14112	8.2215e-002	25.449
8313	9.709e-002	0.13927	8.2746e-002	25.459
8314	9.5989e-002	0.13939	8.3059e-002	25.457
8317	9.4343e-002	0.13573	8.2597e-002	25.527
8318	9.3109e-002	0.13604	8.2541e-002	25.532
8319	9.2886e-002	0.13502	8.2221e-002	25.566
8322	7.9428e-002	0.13129	8.1488e-002	25.695
8323	7.7559e-002	0.12578	8.1777e-002	25.804
8324	8.2068e-002	0.12954	8.1898e-002	25.734
8325	7.8021e-002	0.12876	8.1621e-002	25.743
8328	7.3827e-002	0.11788	8.1084e-002	25.984
8329	7.5386e-002	0.12103	8.1411e-002	25.914
8332	7.9716e-002	0.13366	8.1066e-002	25.651
8333	7.5669e-002	0.13287	8.079e-002	25.657
8334	7.8828e-002	0.13731	8.0307e-002	25.586
8335	7.8864e-002	0.13638	8.0683e-002	25.597
8336	7.9212e-002	0.13542	8.0925e-002	25.613
8340	9.1963e-002	0.14331	8.0645e-002	25.463
8341	9.3043e-002	0.14394	8.0356e-002	25.455
8343	5.4159e-002	0.12752	7.3538e-002	25.651
8344	6.0967e-002	0.12966	7.6535e-002	25.665
8345	5.9834e-002	0.126	7.6537e-002	25.726
8349	7.178e-002	0.12125	8.0907e-002	25.887
8350	6.6846e-002	0.12016	7.96e-002	25.888
8352	5.0983e-002	0.12552	7.1925e-002	25.657
8354	9.4987e-002	0.14284	8.1518e-002	25.445
8355	9.5704e-002	0.14062	8.2647e-002	25.451
8356	9.5478e-002	0.14215	8.2258e-002	25.439
8360	9.5895e-002	0.13767	8.2935e-002	25.48
8361	9.6054e-002	0.13877	8.3178e-002	25.46
8363	9.4793e-002	0.13779	8.3247e-002	25.476
8364	9.34e-002	0.137	8.2948e-002	25.502
8365	9.3246e-002	0.1383	8.3038e-002	25.482
8368	9.0419e-002	0.1345	8.2116e-002	25.598
8369	8.7369e-002	0.1346	8.1855e-002	25.615
8370	8.908e-002	0.13491	8.1966e-002	25.599
8374	6.9537e-002	0.12697	7.9925e-002	25.76
8375	7.38e-002	0.12737	8.1079e-002	25.76
8376	6.8404e-002	0.12331	7.9928e-002	25.83
8382	8.3987e-002	0.13371	8.1603e-002	25.644
8383	8.1852e-002	0.13368	8.1334e-002	25.649
8388	6.9999e-002	0.12995	7.9769e-002	25.701
8389	6.4603e-002	0.12589	7.8618e-002	25.755
8394	8.6211e-002	0.14053	8.0705e-002	25.52
8395	8.4924e-002	0.13741	8.1246e-002	25.572
8396	8.6355e-002	0.13906	8.1186e-002	25.539
8397	8.2404e-002	0.13928	8.0359e-002	25.552
8398	8.2441e-002	0.13834	8.0735e-002	25.563
8399	8.2788e-002	0.13739	8.0977e-002	25.578
8404	8.9776e-002	0.14191	8.123e-002	25.477
8405	8.8337e-002	0.14026	8.113e-002	25.513
8406	8.9122e-002	0.14124	8.1182e-002	25.491
8409	9.2439e-002	0.14271	8.1522e-002	25.454
8410	9.293e-002	0.14202	8.2262e-002	25.449
8411	9.1609e-002	0.14099	8.2442e-002	25.462
8412	9.0705e-002	0.14141	8.1763e-002	25.472
8415	9.401e-002	0.14265	8.1973e-002	25.442
8421	9.4726e-002	0.14042	8.3102e-002	25.448
8422	9.3405e-002	0.1394	8.3282e-002	25.46
8426	9.1942e-002	0.1363	8.2572e-002	25.533
8427	9.2012e-002	0.13861	8.2983e-002	25.483
8428	9.1436e-002	0.13757	8.2813e-002	25.505
8429	9.1384e-002	0.13701	8.2658e-002	25.519
8432	9.038e-002	0.1357	8.2103e-002	25.569
8433	9.1161e-002	0.136	8.2338e-002	25.55
8437	8.733e-002	0.13581	8.1842e-002	25.588
8438	8.705e-002	0.13715	8.1671e-002	25.565
8439	8.3483e-002	0.13548	8.1462e-002	25.607
8443	9.3179e-002	0.14093	8.2893e-002	25.45
8445	9.0954e-002	0.14032	8.2394e-002	25.474
8446	9.1282e-002	0.13886	8.2903e-002	25.483
8450	8.8761e-002	0.13745	8.1782e-002	25.549
8451	8.9822e-002	0.13641	8.2188e-002	25.552
8452	8.9458e-002	0.13654	8.2148e-002	25.552
8456	8.9265e-002	0.13977	8.1663e-002	25.506
8457	8.9594e-002	0.13831	8.2172e-002	25.518
8458	8.9177e-002	0.13788	8.1977e-002	25.532
8462	9.0379e-002	0.13928	8.2224e-002	25.496
8466	9.0655e-002	0.13727	8.2578e-002	25.52
8467	9.0291e-002	0.13739	8.2538e-002	25.52
8469	2.3336e-002	0.13712	4.2123e-002	24.908
8470	2.329e-002	0.13731	4.2064e-002	24.905
8473	3.1527e-002	0.12536	5.1998e-002	25.356
8474	3.2694e-002	0.12645	5.341e-002	25.373
8475	3.1645e-002	0.12543	5.2163e-002	25.358
8479	3.4939e-002	9.1515e-002	5.4823e-002	25.787
8480	3.4631e-002	9.2227e-002	5.4715e-002	25.774
8481	3.4857e-002	9.1778e-002	5.4875e-002	25.783
8485	3.3463e-002	0.13822	4.7226e-002	25.198
8486	3.4076e-002	0.13872	4.8055e-002	25.208
8487	3.3588e-002	0.13825	4.7459e-002	25.202
8492	4.2838e-002	0.16583	2.3088e-002	24.7
8493	4.1915e-002	0.16512	2.3668e-002	24.705
8494	4.1887e-002	0.16535	2.3511e-002	24.701
8497	5.4264e-002	4.4854e-002	5.002e-002	25.615
8498	5.4994e-002	4.4389e-002	5.002e-002	25.618
8499	5.5863e-002	4.6442e-002	5.0236e-002	25.687
8500	5.5928e-002	4.522e-002	5.0126e-002	25.656
8501	5.5226e-002	4.4524e-002	5.0016e-002	25.626
8502	5.3692e-002	4.5578e-002	5.0017e-002	25.622
8506	4.7146e-002	0.15702	4.7143e-002	25.106
8507	4.7026e-002	0.15551	4.934e-002	25.138
8508	4.7157e-002	0.15564	4.9433e-002	25.138
8509	4.7277e-002	0.15715	4.7236e-002	25.106
8513	3.3447e-002	0.12538	5.5075e-002	25.408
8514	3.381e-002	0.12401	5.6268e-002	25.436
8515	3.2397e-002	0.12436	5.3827e-002	25.396
8516	3.3833e-002	0.12433	5.6145e-002	25.432
8519	4.3642e-002	7.1669e-002	5.3374e-002	26.016
8520	4.3686e-002	7.1307e-002	5.3369e-002	26.01
8522	4.17e-002	0.16569	2.3085e-002	24.693
8523	4.1607e-002	0.16586	2.2872e-002	24.689
8527	9.8073e-002	0.12646	7.9883e-002	25.83
8528	9.6703e-002	0.12676	8.0509e-002	25.812
8529	9.7861e-002	0.1268	8.0065e-002	25.817
8531	9.0097e-002	0.18027	4.0126e-004	24.406
8532	9.0103e-002	0.18036	0.	24.4
8534	0.12594	0.16443	2.818e-002	24.895
8535	0.12849	0.16289	2.8421e-002	24.905
8539	0.16482	0.10957	3.5928e-002	24.969
8540	0.16424	0.11322	3.5091e-002	24.962
8541	0.16472	0.11332	3.472e-002	24.956
8545	0.11594	7.7733e-002	6.3948e-002	26.871
8546	0.11297	7.7228e-002	6.4765e-002	26.983
8547	0.11605	7.7401e-002	6.3723e-002	26.863
8551	0.14439	9.7987e-002	5.2192e-002	25.689
8552	0.14476	9.8145e-002	5.1898e-002	25.672
8557	8.8443e-002	0.18039	4.0126e-004	24.406
8560	8.1506e-002	0.18069	1.8041e-003	24.427
8561	8.125e-002	0.18088	9.0203e-004	24.414
8565	8.038e-002	0.18062	2.7061e-003	24.44
8566	7.8632e-002	0.18008	4.5141e-003	24.468
8567	7.9139e-002	0.18043	3.1591e-003	24.447
8571	7.8883e-002	0.18061	2.2571e-003	24.433
8573	7.4641e-002	0.17981	5.4201e-003	24.478
8574	7.5149e-002	0.18016	4.0651e-003	24.457
8575	7.367e-002	0.18058	2.7101e-003	24.436
8578	7.7135e-002	0.18007	4.0651e-003	24.46
8581	7.6163e-002	0.18084	1.355e-003	24.418
8582	7.7156e-002	0.1808	1.355e-003	24.419
8587	7.5678e-002	0.18123	0.	24.4
8591	6.333e-002	0.18119	1.124e-003	24.41
8594	5.397e-002	0.18094	2.8951e-003	24.423
8595	5.3638e-002	0.18002	4.3449e-003	24.438
8600	5.2562e-002	0.18019	4.2481e-003	24.437
8612	0.13459	0.15795	3.0258e-002	24.938
8613	0.13506	0.15663	3.165e-002	24.958
8614	0.13423	0.1576	3.1181e-002	24.95
8618	0.13342	0.15826	3.1159e-002	24.948
8627	1.5145e-002	0.13588	4.3289e-002	24.824
8628	1.6641e-002	0.13534	4.3395e-002	24.842
8629	1.5904e-002	0.13593	4.3219e-002	24.83
8634	1.5925e-002	0.13657	4.2974e-002	24.825
8640	4.3387e-002	0.17378	1.4093e-002	24.558
8644	4.6887e-002	0.17636	1.0544e-002	24.513
8645	4.6184e-002	0.17633	1.0675e-002	24.515
8649	4.933e-002	0.17876	6.7617e-003	24.468
